;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;190,0;2,0;2,0;190,0;47,160244549767306;72,0;172,0
2;261,0;2,0;8,0;261,0;49,62025598947327;124,0;224,0
7;282,0;2,0;7,0;282,0;47,88434938079699;127,0;227,0
13;331,0;2,0;5,0;330,0;50,22890693135249;186,0;286,0
15;366,0;2,0;22,0;366,0;58,74625512435077;246,0;346,0
19;376,0;2,0;19,0;374,0;54,919912430950596;272,0;372,0
20;395,0;2,0;23,0;395,0;46,174567878910246;291,0;391,0
22;512,0;2,0;28,0;512,0;38,98111310710019;362,0;462,0
25;591,0;2,0;24,0;591,0;60,80930364413244;294,0;394,0
32;608,0;2,0;40,0;608,0;54,26791145015284;504,0;604,0
34;629,0;2,0;36,0;627,0;44,560665820687085;521,0;621,0
38;631,0;2,0;9,0;631,0;34,352608228507265;204,0;304,0
52;636,0;2,0;33,0;636,0;28,862710752041494;391,0;491,0
63;668,0;2,0;38,0;666,0;40,08555067609936;532,0;632,0
71;776,0;2,0;50,0;774,0;41,849383266950156;668,0;768,0
73;779,0;2,0;51,0;775,0;40,37626550270292;673,0;773,0
77;903,0;2,0;58,0;900,0;54,130647017436694;759,0;859,0
80;937,0;2,0;65,0;937,0;51,91966883004933;780,0;880,0
87;956,0;2,0;59,0;956,0;53,07402909323286;800,0;900,0
89;968,0;2,0;64,0;968,0;48,808799859210474;819,0;919,0
93;993,0;2,0;63,0;993,0;49,19355713985307;869,0;969,0
99;1054,0;2,0;73,0;1054,0;52,4621267938944;911,0;1011,0
100;1075,0;2,0;78,0;1075,0;47,27955193919806;958,0;1058,0
103;1079,0;2,0;45,0;1079,0;45,86375685536541;648,0;748,0
104;1091,0;2,0;44,0;1091,0;42,39506780505365;690,0;790,0
117;1142,0;2,0;83,0;1142,0;51,849496996693986;1036,0;1136,0
121;1144,0;2,0;79,0;1144,0;47,04785703332397;969,0;1069,0
133;1154,0;2,0;62,0;1153,0;40,7157357358332;876,0;976,0
132;1154,0;2,0;61,0;1154,0;39,2387579124538;814,0;914,0
136;1157,0;2,0;75,0;1157,0;38,49930677428706;991,0;1091,0
164;1263,0;2,0;87,0;1263,0;57,76822968954999;1132,0;1232,0
187;1310,0;2,0;85,0;1310,0;44,71910370252191;1132,0;1232,0
191;1327,0;2,0;91,0;1327,0;45,957671787116304;1210,0;1310,0
193;1328,0;2,0;88,0;1328,0;44,09932983964932;1190,0;1290,0
207;1334,0;2,0;90,0;1334,0;38,55753497627376;1216,0;1316,0
