;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;190,0;2,0;2,0;190,0;47,160244549767306;72,0;172,0
1;191,0;2,0;2,0;190,0;47,160244549767306;72,0;172,0
2;261,0;2,0;8,0;261,0;49,62025598947327;124,0;224,0
3;262,0;2,0;8,0;261,0;49,62025598947327;124,0;224,0
4;263,0;2,0;8,0;261,0;49,62025598947327;124,0;224,0
5;264,0;2,0;8,0;261,0;49,62025598947327;124,0;224,0
6;282,0;2,0;6,0;282,0;47,88434938079699;169,0;269,0
7;282,0;2,0;7,0;282,0;47,88434938079699;127,0;227,0
8;283,0;2,0;6,0;282,0;47,88434938079699;169,0;269,0
9;283,0;2,0;7,0;282,0;47,88434938079699;127,0;227,0
10;284,0;2,0;6,0;282,0;47,88434938079699;169,0;269,0
11;284,0;2,0;7,0;282,0;47,88434938079699;127,0;227,0
12;286,0;2,0;6,0;282,0;47,88434938079699;169,0;269,0
13;331,0;2,0;5,0;330,0;50,22890693135249;186,0;286,0
14;362,0;2,0;6,0;362,0;60,4094583839484;169,0;269,0
15;366,0;2,0;22,0;366,0;58,74625512435077;246,0;346,0
16;374,0;2,0;5,0;374,0;54,919912430950596;186,0;286,0
17;375,0;2,0;5,0;374,0;54,919912430950596;186,0;286,0
18;376,0;2,0;5,0;374,0;54,919912430950596;186,0;286,0
19;376,0;2,0;19,0;374,0;54,919912430950596;272,0;372,0
20;395,0;2,0;23,0;395,0;46,174567878910246;291,0;391,0
21;445,0;2,0;23,0;441,0;52,416355773022154;291,0;391,0
22;512,0;2,0;28,0;512,0;38,98111310710019;362,0;462,0
23;512,0;2,0;29,0;512,0;38,98111310710019;386,0;486,0
24;591,0;2,0;17,0;591,0;60,80930364413244;301,0;401,0
25;591,0;2,0;24,0;591,0;60,80930364413244;294,0;394,0
26;592,0;2,0;17,0;591,0;60,80930364413244;301,0;401,0
27;592,0;2,0;24,0;591,0;60,80930364413244;294,0;394,0
28;593,0;2,0;17,0;591,0;60,80930364413244;301,0;401,0
29;593,0;2,0;24,0;591,0;60,80930364413244;294,0;394,0
30;594,0;2,0;17,0;591,0;60,80930364413244;301,0;401,0
31;594,0;2,0;24,0;591,0;60,80930364413244;294,0;394,0
32;608,0;2,0;40,0;608,0;54,26791145015284;504,0;604,0
33;611,0;2,0;40,0;608,0;54,26791145015284;504,0;604,0
34;629,0;2,0;36,0;627,0;44,560665820687085;521,0;621,0
35;630,0;2,0;28,0;630,0;36,44906077862888;362,0;462,0
36;630,0;2,0;29,0;630,0;36,44906077862888;386,0;486,0
37;630,0;2,0;36,0;627,0;44,560665820687085;521,0;621,0
38;631,0;2,0;9,0;631,0;34,352608228507265;204,0;304,0
39;631,0;2,0;28,0;630,0;36,44906077862888;362,0;462,0
40;631,0;2,0;29,0;630,0;36,44906077862888;386,0;486,0
41;632,0;2,0;9,0;631,0;34,352608228507265;204,0;304,0
42;632,0;2,0;28,0;630,0;36,44906077862888;362,0;462,0
43;632,0;2,0;29,0;630,0;36,44906077862888;386,0;486,0
44;633,0;2,0;9,0;631,0;34,352608228507265;204,0;304,0
45;633,0;2,0;28,0;630,0;36,44906077862888;362,0;462,0
46;633,0;2,0;29,0;630,0;36,44906077862888;386,0;486,0
47;634,0;2,0;9,0;631,0;34,352608228507265;204,0;304,0
48;634,0;2,0;28,0;630,0;36,44906077862888;362,0;462,0
49;634,0;2,0;29,0;630,0;36,44906077862888;386,0;486,0
50;635,0;2,0;9,0;631,0;34,352608228507265;204,0;304,0
51;636,0;2,0;32,0;636,0;28,862710752041494;423,0;523,0
52;636,0;2,0;33,0;636,0;28,862710752041494;391,0;491,0
53;636,0;2,0;34,0;636,0;28,862710752041494;418,0;518,0
54;637,0;2,0;32,0;636,0;28,862710752041494;423,0;523,0
55;637,0;2,0;33,0;636,0;28,862710752041494;391,0;491,0
56;637,0;2,0;34,0;636,0;28,862710752041494;418,0;518,0
57;638,0;2,0;33,0;636,0;28,862710752041494;391,0;491,0
58;639,0;2,0;32,0;636,0;28,862710752041494;423,0;523,0
59;639,0;2,0;33,0;636,0;28,862710752041494;391,0;491,0
60;639,0;2,0;34,0;636,0;28,862710752041494;418,0;518,0
61;668,0;2,0;28,0;668,0;39,21397287951398;362,0;462,0
62;668,0;2,0;29,0;668,0;39,21397287951398;386,0;486,0
63;668,0;2,0;38,0;666,0;40,08555067609936;532,0;632,0
64;694,0;2,0;28,0;694,0;38,5943190939788;362,0;462,0
65;694,0;2,0;29,0;694,0;38,5943190939788;386,0;486,0
66;694,0;2,0;38,0;694,0;38,5943190939788;532,0;632,0
67;749,0;2,0;36,0;749,0;52,15651279224176;521,0;621,0
68;750,0;2,0;36,0;749,0;52,15651279224176;521,0;621,0
69;751,0;2,0;36,0;749,0;52,15651279224176;521,0;621,0
70;752,0;2,0;36,0;749,0;52,15651279224176;521,0;621,0
71;776,0;2,0;50,0;774,0;41,849383266950156;668,0;768,0
72;777,0;2,0;50,0;774,0;41,849383266950156;668,0;768,0
73;779,0;2,0;51,0;775,0;40,37626550270292;673,0;773,0
74;871,0;2,0;50,0;870,0;53,11294843718247;668,0;768,0
75;872,0;2,0;50,0;870,0;53,11294843718247;668,0;768,0
76;876,0;2,0;51,0;876,0;49,013916628061544;673,0;773,0
77;903,0;2,0;58,0;900,0;54,130647017436694;759,0;859,0
78;937,0;2,0;51,0;937,0;51,91966883004933;673,0;773,0
79;937,0;2,0;57,0;937,0;51,91966883004933;791,0;891,0
80;937,0;2,0;65,0;937,0;51,91966883004933;780,0;880,0
81;937,0;2,0;66,0;937,0;51,91966883004933;814,0;914,0
82;938,0;2,0;51,0;937,0;51,91966883004933;673,0;773,0
83;938,0;2,0;66,0;937,0;51,91966883004933;814,0;914,0
84;955,0;2,0;51,0;952,0;54,75469995702591;673,0;773,0
85;955,0;2,0;57,0;955,0;53,96922718567214;791,0;891,0
86;955,0;2,0;65,0;955,0;53,96922718567214;780,0;880,0
