;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;155,0;1,0;8,0;155,0;61,28277153558053;97,0;147,0
9;240,0;1,0;16,0;240,0;44,41260744985673;173,0;223,0
12;243,0;1,0;14,0;243,0;48,70565675934804;151,0;201,0
22;248,0;1,0;19,0;248,0;53,35276967930029;193,0;243,0
37;275,0;1,0;20,0;275,0;56,53726767311481;217,0;267,0
43;342,0;1,0;23,0;342,0;45,15688999221819;284,0;334,0
49;350,0;1,0;24,0;346,0;48,62506998376384;296,0;346,0
56;455,0;1,0;27,0;455,0;26,179413373406774;387,0;437,0
58;465,0;1,0;31,0;465,0;27,56232796383013;407,0;457,0
60;469,0;1,0;25,0;469,0;36,52439048147002;337,0;387,0
72;475,0;1,0;11,0;475,0;62,576686428591344;140,0;190,0
120;645,0;1,0;34,0;643,0;34,39536630335719;581,0;631,0
125;649,0;1,0;35,0;649,0;39,51947101495795;586,0;636,0
128;651,0;1,0;36,0;650,0;40,97938127964857;597,0;647,0
130;652,0;1,0;37,0;652,0;44,36741821473625;597,0;647,0
147;676,0;1,0;39,0;676,0;50,278552868594964;602,0;652,0
151;678,0;1,0;43,0;678,0;51,81564200698719;612,0;662,0
185;737,0;1,0;45,0;737,0;62,552593778158595;617,0;667,0
189;740,0;1,0;40,0;740,0;64,92753432143081;631,0;681,0
204;829,0;1,0;50,0;829,0;69,59846675470372;772,0;822,0
211;832,0;1,0;10,0;832,0;75,68057128365352;119,0;169,0
230;909,0;1,0;57,0;908,0;40,78303666877964;855,0;905,0
233;912,0;1,0;53,0;912,0;51,13043559025712;829,0;879,0
242;926,0;1,0;54,0;924,0;50,48923850715488;829,0;879,0
243;926,0;1,0;58,0;926,0;49,90689247841647;863,0;913,0
246;938,0;1,0;52,0;938,0;59,780614894782914;800,0;850,0
250;1001,0;1,0;64,0;1001,0;57,702704426839844;944,0;994,0
252;1009,0;1,0;62,0;1007,0;58,625730627241445;951,0;1001,0
253;1010,0;1,0;65,0;1010,0;61,32230560780619;952,0;1002,0
254;1015,0;1,0;59,0;1015,0;64,33332872390967;911,0;961,0
268;1055,0;1,0;56,0;1055,0;42,85714811734093;879,0;929,0
278;1064,0;1,0;67,0;1064,0;41,850225569806206;1010,0;1060,0
314;1116,0;1,0;63,0;1116,0;57,9292248854685;967,0;1017,0
316;1121,0;1,0;68,0;1121,0;64,88250356118195;1055,0;1105,0
322;1222,0;1,0;72,0;1222,0;65,0417896669777;1149,0;1199,0
324;1230,0;1,0;73,0;1230,0;69,76400223536704;1172,0;1222,0
326;1249,0;1,0;77,0;1248,0;64,90165327531457;1194,0;1244,0
341;1356,0;1,0;89,0;1356,0;40,14167303575683;1299,0;1349,0
343;1358,0;1,0;86,0;1358,0;41,48572011519515;1274,0;1324,0
349;1368,0;1,0;90,0;1368,0;40,4327987542709;1308,0;1358,0
358;1378,0;1,0;91,0;1378,0;51,52837700521397;1324,0;1374,0
